id,bilissel_performans_skoru
17800,5.2576056
17801,6.3558636
17802,8.629805
17803,5.702455
17804,1.7131308
17805,7.222699
17806,7.3418245
17807,7.1538672
17808,5.604673
17809,7.2710996
17810,4.7314253
17811,3.8994348
17812,5.289024
17813,7.1167173
17814,5.4416018
17815,2.0461388
17816,6.23816
17817,5.1065454
17818,5.483915
17819,7.290325
17820,6.7125773
17821,3.9619772
17822,7.596662
17823,8.822054
17824,5.600797
17825,3.4530325
17826,6.9797816
17827,4.6351476
17828,4.5094104
17829,6.284161
17830,3.4600577
17831,4.3329396
17832,8.187462
17833,7.6027937
17834,6.096476
17835,6.138232
17836,6.5133286
17837,6.877352
17838,5.3206396
17839,6.659864
17840,8.304103
17841,3.9982145
17842,5.4370904
17843,8.145493
17844,6.5948563
17845,8.280716
17846,4.006864
17847,5.3320537
17848,1.5259136
17849,6.287953
17850,5.2724953
17851,4.9240513
17852,4.8862147
17853,3.1426475
17854,3.6759553
17855,8.825379
17856,6.479839
17857,8.331704
17858,5.9339914
17859,8.282156
17860,6.942173
17861,4.591617
17862,3.690042
17863,6.986807
17864,4.8980937
17865,6.5189753
17866,5.75678
17867,8.612391
17868,9.072735
17869,5.012904
17870,7.272441
17871,7.53327
17872,8.536853
17873,3.8311565
17874,9.337382
17875,4.884585
17876,7.3243465
17877,8.027496
17878,6.3255544
17879,5.19127
17880,6.2095647
17881,5.4730597
17882,8.10831
17883,6.0537863
17884,1.7739655
17885,2.831701
17886,6.0137534
17887,1.7153279
17888,2.52092
17889,8.09356
17890,8.917398
17891,6.7211947
17892,2.7744434
17893,7.184674
17894,5.3174195
17895,5.199848
17896,4.271261
17897,3.4786096
17898,5.823637
17899,5.1359243
17900,5.718224
17901,6.139898
17902,7.8870993
17903,5.6956234
17904,4.784015
17905,6.4345875
17906,6.0524764
17907,8.634862
17908,4.8112774
17909,7.584994
17910,7.7874794
17911,5.5451436
17912,7.126295
17913,7.828393
17914,6.6198215
17915,5.944582
17916,5.883096
17917,7.797602
17918,5.205505
17919,3.7229295
17920,7.0916867
17921,3.7746274
17922,8.916024
17923,6.4320073
17924,2.7136397
17925,4.862625
17926,4.9056745
17927,4.3300734
17928,8.859122
17929,8.765064
17930,5.697975
17931,3.9660857
17932,1.4091569
17933,6.9427147
17934,6.354527
17935,6.431234
17936,6.591239
17937,6.1930876
17938,4.848509
17939,9.448614
17940,8.751992
17941,4.760535
17942,5.234029
17943,7.068847
17944,5.44057
17945,8.895225
17946,6.439039
17947,9.273115
17948,2.4420178
17949,3.9490347
17950,5.489695
17951,7.908871
17952,6.977996
17953,8.602654
17954,4.035714
17955,9.624312
17956,9.683307
17957,7.5916986
17958,7.583762
17959,7.0076556
17960,4.306774
17961,5.7601547
17962,6.4041605
17963,6.4085627
17964,5.040915
17965,7.6870456
17966,9.154397
17967,6.623242
17968,7.6649337
17969,6.108006
17970,7.4378123
17971,4.0482316
17972,7.2615137
17973,5.242679
17974,7.8212056
17975,6.587213
17976,7.9142294
17977,3.560718
17978,4.290382
17979,5.7305045
17980,6.6183805
17981,4.4673195
17982,7.1400023
17983,5.811804
17984,3.8333077
17985,9.188742
17986,8.84072
17987,8.213472
17988,5.9912276
17989,6.51448
17990,4.5010705
17991,5.8823833
17992,8.436116
17993,5.385158
17994,4.3761716
17995,2.0348783
17996,6.335229
17997,7.0782537
17998,4.7839146
17999,5.0298066
18000,3.6582174
18001,3.9923398
18002,5.1992817
18003,7.2552614
18004,4.7497177
18005,3.8987293
18006,4.666314
18007,4.188232
18008,7.475647
18009,2.323348
18010,5.9970436
18011,6.986403
18012,3.7396972
18013,9.428384
18014,5.4632134
18015,8.8410225
18016,8.931087
18017,6.668087
18018,7.8412232
18019,6.019027
18020,7.5291066
18021,8.229003
18022,5.619462
18023,2.9815195
18024,4.2453203
18025,9.24932
18026,5.3783627
18027,5.0288444
18028,5.643491
18029,8.626932
18030,7.4827447
18031,7.532748
18032,8.077047
18033,7.856291
18034,4.238224
18035,6.4652224
18036,4.348646
18037,8.019377
18038,6.5993567
18039,7.300614
18040,7.1311994
18041,2.83133
18042,5.7833123
18043,6.1804485
18044,4.188991
18045,6.612511
18046,4.0237412
18047,3.2243104
18048,5.8643312
18049,7.054158
18050,8.865409
18051,5.6179276
18052,4.8909883
18053,8.27505
18054,5.8016405
18055,6.2064185
18056,5.7717037
18057,7.360033
18058,6.4252067
18059,5.249764
18060,5.462465
18061,7.418082
18062,7.614517
18063,2.461677
18064,6.4177656
18065,7.6389174
18066,4.8803635
18067,9.176447
18068,7.175687
18069,7.274809
18070,5.7682667
18071,6.9660983
18072,8.367172
18073,6.6717257
18074,4.3381867
18075,5.117608
18076,6.8642006
18077,7.2441406
18078,6.045244
18079,8.902577
18080,2.4788435
18081,8.622411
18082,9.017685
18083,7.515346
18084,7.2702675
18085,0.55237025
18086,5.315011
18087,5.2140155
18088,5.9456897
18089,6.9862547
18090,6.8984537
18091,6.1169868
18092,3.8137333
18093,8.224148
18094,6.0092835
18095,7.8635035
18096,6.1619143
18097,7.5142136
18098,4.6862617
18099,5.547777
18100,7.037579
18101,4.018273
18102,8.99922
18103,4.213549
18104,2.7748632
18105,6.0084147
18106,5.8798475
18107,3.9440901
18108,7.392907
18109,5.02349
18110,6.8163247
18111,5.13925
18112,9.200107
18113,8.864751
18114,6.403331
18115,3.0117986
18116,3.073148
18117,4.473168
18118,7.348456
18119,4.997369
18120,3.2834766
18121,4.803776
18122,5.4789577
18123,3.7072477
18124,4.9566426
18125,9.197996
18126,2.8462996
18127,4.189719
18128,7.0269947
18129,1.4248652
18130,2.3897939
18131,2.9404912
18132,6.809185
18133,7.2797856
18134,7.1347795
18135,6.550932
18136,9.043193
18137,4.5258293
18138,6.2163367
18139,7.0177026
18140,4.852825
18141,3.3606749
18142,9.260234
18143,5.290759
18144,5.3021126
18145,6.0422606
18146,5.0007615
18147,6.839229
18148,7.8645377
18149,8.125805
18150,8.696478
18151,7.7083035
18152,5.480331
18153,5.0728993
18154,7.677807
18155,7.102898
18156,4.842227
18157,9.724571
18158,6.574274
18159,2.9243946
18160,9.216848
18161,4.4548125
18162,5.128365
18163,4.5001802
18164,9.012909
18165,3.155246
18166,8.348315
18167,3.1902046
18168,8.981054
18169,8.125983
18170,4.4385533
18171,6.3753366
18172,4.956016
18173,5.883271
18174,5.251333
18175,7.5152125
18176,6.649606
18177,7.3673153
18178,0.91256195
18179,6.7515554
18180,5.3566294
18181,9.496745
18182,4.1501474
18183,5.5931845
18184,6.4741597
18185,6.380091
18186,6.5893307
18187,3.8823068
18188,7.050618
18189,8.456312
18190,8.4565935
18191,5.4914646
18192,5.739977
18193,5.2855935
18194,3.660132
18195,6.39445
18196,6.7253556
18197,8.178355
18198,8.405126
18199,4.4313984
18200,7.8682914
18201,6.028189
18202,5.752322
18203,9.022405
18204,7.6439505
18205,7.09712
18206,5.8656335
18207,9.578974
18208,7.318821
18209,2.824411
18210,8.632994
18211,8.394945
18212,4.4436016
18213,8.59965
18214,5.5520883
18215,7.253929
18216,4.0771055
18217,5.2925706
18218,4.101476
18219,5.145794
18220,7.9984217
18221,1.5337951
18222,4.485817
18223,4.8732285
18224,4.862078
18225,5.6203403
18226,7.036906
18227,4.689415
18228,5.1949005
18229,6.6624017
18230,1.1886901
18231,6.1102805
18232,3.2285943
18233,7.33063
18234,7.410176
18235,9.800184
18236,5.901621
18237,9.041423
18238,5.387796
18239,6.3380785
18240,7.9216895
18241,8.529043
18242,6.7392855
18243,6.729983
18244,5.5110083
18245,7.875227
18246,2.9789286
18247,4.9898586
18248,4.206045
18249,6.7495937
18250,7.3811874
18251,6.232409
18252,3.7401993
18253,8.085794
18254,0.4145201
18255,7.576872
18256,4.4508047
18257,8.170337
18258,5.314744
18259,5.8803754
18260,9.008798
18261,3.4217062
18262,7.399618
18263,5.547784
18264,7.877589
18265,3.5867882
18266,7.8925214
18267,5.555248
18268,5.827904
18269,8.778397
18270,6.795263
18271,5.944978
18272,5.796998
18273,5.744344
18274,3.242195
18275,2.1937325
18276,4.3994136
18277,5.529032
18278,3.7238176
18279,8.0867605
18280,6.062975
18281,7.484298
18282,6.417937
18283,2.8876295
18284,3.6757169
18285,4.88696
18286,4.0835366
18287,6.1459904
18288,7.109611
18289,5.170454
18290,6.101154
18291,8.886594
18292,4.194336
18293,7.888515
18294,6.5905676
18295,6.6716
18296,7.9682145
18297,8.979425
18298,0.759274
18299,2.1601226
18300,6.458516
18301,5.5735784
18302,6.185835
18303,5.1298137
18304,6.55101
18305,4.790508
18306,6.713001
18307,4.1828656
18308,5.976967
18309,4.2534304
18310,7.2882648
18311,4.6628995
18312,7.5053387
18313,4.9929466
18314,6.4875355
18315,4.5773168
18316,10.052159
18317,5.5308046
18318,5.691792
18319,4.489281
18320,3.9471977
18321,2.9137907
18322,3.5906081
18323,4.888714
18324,4.7450128
18325,7.121588
18326,3.80563
18327,5.41926
18328,4.169654
18329,2.7583833
18330,5.6333923
18331,7.042794
18332,5.9034853
18333,4.7326064
18334,6.182774
18335,6.972265
18336,5.156782
18337,5.362409
18338,7.666784
18339,7.624155
18340,3.3682616
18341,9.308036
18342,3.5527203
18343,3.7986252
18344,5.472191
18345,5.560805
18346,3.8885057
18347,4.9183354
18348,6.4830375
18349,5.102488
18350,5.430568
18351,5.001497
18352,1.5335655
18353,5.7195597
18354,4.058179
18355,4.076712
18356,4.624105
18357,3.8128777
18358,8.146863
18359,5.0966663
18360,8.432702
18361,7.41016
18362,7.917949
18363,5.1999083
18364,7.929817
18365,6.8091373
18366,7.310354
18367,6.781714
18368,8.070424
18369,4.6179013
18370,3.3593104
18371,8.471778
18372,7.1316895
18373,7.0915747
18374,6.2245307
18375,7.571805
18376,3.962468
18377,3.3905206
18378,6.186196
18379,5.343457
18380,5.8129897
18381,3.7127748
18382,6.9431176
18383,4.0050125
18384,6.9297085
18385,6.273732
18386,6.080123
18387,6.113163
18388,7.7941995
18389,3.1631649
18390,7.843108
18391,2.940831
18392,3.8074925
18393,8.244885
18394,8.12878
18395,6.8242555
18396,6.634614
18397,2.621644
18398,7.0373383
18399,7.916372
18400,6.6505036
18401,6.762975
18402,4.71788
18403,4.116937
18404,3.9513948
18405,6.9305468
18406,7.8988495
18407,6.4534426
18408,5.3880534
18409,4.873889
18410,9.537003
18411,4.514031
18412,4.8162975
18413,5.828727
18414,3.2274542
18415,5.014185
18416,6.878584
18417,6.249493
18418,6.438091
18419,6.234026
18420,4.518463
18421,7.9929814
18422,5.1256304
18423,5.289643
18424,8.464628
18425,3.9173787
18426,6.3870807
18427,7.8438506
18428,5.340287
18429,7.7289143
18430,7.590998
18431,2.3224268
18432,5.042104
18433,6.515641
18434,6.3219585
18435,4.9404655
18436,4.068832
18437,4.7194066
18438,4.4759126
18439,8.990406
18440,6.885763
18441,7.070639
18442,0.6888046
18443,4.6652403
18444,4.834026
18445,5.3331866
18446,7.9173837
18447,5.5705013
18448,5.7454963
18449,1.8734877
18450,4.164999
18451,4.7750673
18452,7.0217915
18453,2.6881447
18454,7.8689184
18455,8.152592
18456,4.788632
18457,5.9252234
18458,6.9443
18459,3.145009
18460,5.0517764
18461,3.9714334
18462,7.415638
18463,4.459761
18464,6.181932
18465,7.5342374
18466,6.481697
18467,4.1521306
18468,7.8905745
18469,5.663722
18470,6.518634
18471,7.6308565
18472,7.937609
18473,4.4547224
18474,1.96946
18475,4.6861115
18476,6.3879666
18477,7.1088223
18478,7.9882526
18479,5.298051
18480,6.837733
18481,2.0833282
18482,5.025082
18483,6.1444087
18484,9.038182
18485,4.417506
18486,5.631565
18487,5.664887
18488,5.425602
18489,2.2272377
18490,5.4816327
18491,4.9607377
18492,4.298791
18493,4.0647135
18494,4.075074
18495,5.6541634
18496,7.2918377
18497,6.4716253
18498,7.6704416
18499,5.403805
18500,4.113903
18501,2.3099406
18502,4.957151
18503,8.263525
18504,2.4617622
18505,5.274177
18506,3.1341178
18507,4.8622484
18508,1.9598377
18509,5.1475835
18510,6.3540287
18511,5.3483586
18512,6.7536407
18513,5.833579
18514,3.8095653
18515,4.851662
18516,7.92849
18517,6.1748643
18518,5.0055995
18519,6.8503838
18520,7.5002313
18521,8.500636
18522,6.756522
18523,6.911503
18524,-0.11589767
18525,5.5889807
18526,5.458135
18527,5.1668425
18528,8.757901
18529,8.594393
18530,4.6588387
18531,2.952192
18532,5.9551034
18533,5.1919346
18534,7.957285
18535,8.001938
18536,8.481824
18537,3.131565
18538,6.2389126
18539,4.5394773
18540,8.338868
18541,3.8302467
18542,5.4860435
18543,9.336834
18544,6.0219083
18545,3.7865243
18546,5.042481
18547,7.7868896
18548,3.5866835
18549,5.735507
18550,1.0633942
18551,8.076308
18552,3.6270838
18553,6.1530385
18554,4.0524015
18555,8.739248
18556,4.685902
18557,7.2816005
18558,5.442283
18559,2.190355
18560,5.184798
18561,4.8946805
18562,7.151669
18563,7.1057606
18564,6.788059
18565,4.275157
18566,9.071231
18567,6.750136
18568,1.9956901
18569,9.526253
18570,2.9348133
18571,7.600737
18572,5.8652816
18573,5.5035057
18574,8.526553
18575,5.6365685
18576,7.34914
18577,6.556767
18578,6.5492353
18579,7.8296404
18580,4.585224
18581,6.2678876
18582,6.4035234
18583,6.626656
18584,5.838575
18585,8.005924
18586,7.9783044
18587,4.2035975
18588,8.063624
18589,7.288996
18590,7.4392376
18591,3.5997427
18592,7.2980556
18593,8.207043
18594,7.7774806
18595,3.7339945
18596,5.478227
18597,3.6910708
18598,4.868049
18599,4.056719
18600,7.3142533
18601,8.336618
18602,4.8529224
18603,5.067299
18604,4.9319158
18605,6.1711745
18606,2.487189
18607,5.3279886
18608,9.0951395
18609,4.9021273
18610,8.084666
18611,6.877876
18612,5.0224767
18613,7.5676503
18614,4.6207
18615,6.1497765
18616,2.6634462
18617,3.7916849
18618,7.373831
18619,7.220237
18620,5.925962
18621,4.0372057
18622,6.0236044
18623,4.3295865
18624,6.72008
18625,7.730517
18626,3.8011382
18627,8.133974
18628,8.242498
18629,6.7102847
18630,5.502319
18631,6.9336143
18632,2.8717465
18633,9.302369
18634,2.4651244
18635,5.595966
18636,6.5096564
18637,5.7726746
18638,8.788647
18639,5.907908
18640,7.6001086
18641,0.85387045
18642,3.6780796
18643,4.8593326
18644,6.510092
18645,7.2828603
18646,3.445287
18647,4.227927
18648,5.9301023
18649,3.7959507
18650,5.662926
18651,6.575485
18652,4.8861423
18653,3.9974184
18654,5.4325824
18655,2.8508298
18656,9.745521
18657,4.9823794
18658,4.944223
18659,5.0483346
18660,8.292965
18661,7.1882434
18662,5.073111
18663,8.204561
18664,4.548062
18665,8.961099
18666,5.081022
18667,8.585279
18668,6.3937535
18669,7.0824246
18670,6.742656
18671,6.5249085
18672,5.721131
18673,7.5788136
18674,5.067737
18675,5.53875
18676,5.993485
18677,4.9268312
18678,7.965121
18679,6.490641
18680,5.0054812
18681,6.4683414
18682,7.211845
18683,6.6080737
18684,2.9170551
18685,4.3143606
18686,4.7704606
18687,6.0681953
18688,9.316956
18689,7.446885
18690,2.9430604
18691,6.1594744
18692,9.1413
18693,8.059273
18694,7.183098
18695,3.3901968
18696,8.807319
18697,2.9090407
18698,3.7189133
18699,4.581809
18700,7.6243834
18701,7.162132
18702,7.7767854
18703,6.8073134
18704,4.172317
18705,4.0583234
18706,4.5857716
18707,8.477354
18708,8.9043665
18709,5.9843507
18710,5.310278
18711,7.243634
18712,7.3974657
18713,5.5571322
18714,7.49621
18715,4.8678775
18716,6.943001
18717,5.3109365
18718,4.2905264
18719,5.6290007
18720,4.3294387
18721,5.2973523
18722,5.920978
18723,8.989356
18724,7.512775
18725,5.399861
18726,9.272997
18727,6.8804436
18728,5.785486
18729,8.31301
18730,3.5474057
18731,6.808392
18732,7.9089317
18733,4.1862216
18734,7.5600214
18735,5.8798327
18736,6.5611153
18737,7.855361
18738,2.055961
18739,3.9922376
18740,6.4522448
18741,6.0743127
18742,7.447179
18743,5.4115725
18744,4.197846
18745,8.177686
18746,3.8568535
18747,7.8014436
18748,8.340115
18749,2.4267194
18750,5.049445
18751,8.470303
18752,5.6870484
18753,8.1517315
18754,4.5036416
18755,5.1559896
18756,4.657601
18757,7.2991233
18758,5.3292813
18759,4.0684834
18760,6.496353
18761,6.453971
18762,7.4417453
18763,5.44612
18764,5.469798
18765,8.192992
18766,7.0524964
18767,4.365457
18768,6.3508434
18769,0.74081165
18770,5.030551
18771,1.9078207
18772,4.370842
18773,8.357196
18774,7.653698
18775,7.2035623
18776,7.6093335
18777,2.197238
18778,5.9098535
18779,8.620814
18780,5.5983286
18781,9.045871
18782,2.3554885
18783,8.143418
18784,6.8312526
18785,5.8925223
18786,8.63777
18787,7.0921283
18788,7.5557404
18789,6.1478353
18790,10.466651
18791,5.466779
18792,9.16953
18793,6.983272
18794,4.1967883
18795,8.351061
18796,6.3951583
18797,6.173902
18798,5.7515717
18799,5.805787
18800,5.9658265
18801,5.8261075
18802,7.0486126
18803,6.863471
18804,6.9642277
18805,8.565745
18806,5.139021
18807,4.8701105
18808,5.138712
18809,7.1440525
18810,5.8118563
18811,5.3883986
18812,7.155179
18813,8.007308
18814,5.7893453
18815,6.1421413
18816,4.119842
18817,6.2467966
18818,4.8499155
18819,5.505257
18820,6.9749093
18821,4.9682727
18822,1.3725144
18823,5.1029816
18824,4.398572
18825,2.681974
18826,6.037657
18827,3.7170084
18828,2.9778407
18829,7.1720624
18830,4.5992494
18831,9.258898
18832,5.8186493
18833,8.430234
18834,8.268523
18835,7.143492
18836,7.7953243
18837,5.1188536
18838,5.050456
18839,8.244441
18840,6.5167155
18841,6.428546
18842,8.559971
18843,8.6889715
18844,6.4097114
18845,6.497795
18846,5.954916
18847,7.6108594
18848,4.8331885
18849,2.631807
18850,8.862613
18851,5.941387
18852,6.4830637
18853,4.939546
18854,4.9352307
18855,8.962928
18856,5.011498
18857,5.939877
18858,8.218176
18859,5.3816156
18860,5.5096035
18861,2.7154486
18862,6.834107
18863,6.943175
18864,8.052381
18865,8.997047
18866,8.097711
18867,6.9963136
18868,9.091853
18869,8.141565
18870,4.7255945
18871,8.400379
18872,5.777097
18873,3.8671863
18874,5.7888393
18875,4.472872
18876,1.4900515
18877,5.7161694
18878,4.380976
18879,7.2017136
18880,3.2677197
18881,7.6255245
18882,7.830537
18883,9.124231
18884,4.5301814
18885,6.3832173
18886,7.7708516
18887,6.251245
18888,4.497448
18889,5.088075
18890,3.5739567
18891,8.992254
18892,4.2710004
18893,9.775001
18894,6.2619944
18895,7.813828
18896,8.301461
18897,6.0049605
18898,7.674793
18899,4.9094677
18900,9.349055
18901,4.4524593
18902,6.6317463
18903,6.470729
18904,2.8776045
18905,4.3590164
18906,6.574037
18907,4.8906703
18908,7.2161884
18909,4.628329
18910,5.2076387
18911,5.742161
18912,5.9179134
18913,6.4699407
18914,3.6322916
18915,4.27392
18916,8.582161
18917,5.4514813
18918,7.0814524
18919,6.204651
18920,6.6164284
18921,6.276221
18922,7.348039
18923,5.9734254
18924,4.057621
18925,4.0668907
18926,4.802014
18927,6.4475636
18928,6.6542954
18929,6.386386
18930,2.332839
18931,7.0649996
18932,7.291725
18933,3.0251596
18934,7.469798
18935,1.4380608
18936,8.331074
18937,7.873915
18938,6.8980465
18939,9.996453
18940,4.5077577
18941,8.266655
18942,8.606874
18943,8.662577
18944,3.362294
18945,6.42427
18946,7.285985
18947,2.0545013
18948,6.724654
18949,6.180002
18950,5.215171
18951,8.181022
18952,8.388604
18953,7.4967656
18954,6.180571
18955,5.1670065
18956,6.032983
18957,5.3002563
18958,7.311208
18959,4.0405107
18960,8.258346
18961,9.372823
18962,6.7800026
18963,7.2168083
18964,4.6422825
18965,8.28873
18966,5.150761
18967,8.552465
18968,6.368045
18969,2.7764354
18970,3.8350515
18971,6.0733137
18972,6.0014515
18973,4.877111
18974,6.256996
18975,4.7434635
18976,9.714338
18977,7.2893457
18978,6.4343824
18979,4.433677
18980,6.360455
18981,2.8013792
18982,5.3900514
18983,6.793643
18984,2.9406717
18985,6.1772404
18986,1.9260294
18987,4.170077
18988,5.769372
18989,6.9845853
18990,5.719432
18991,6.7159886
18992,6.391047
18993,8.770877
18994,7.072571
18995,4.157762
18996,7.8861485
18997,3.137233
18998,6.4082785
18999,3.6775074
19000,6.7168045
19001,3.125896
19002,4.9086967
19003,4.028523
19004,2.640033
19005,5.386131
19006,2.7349288
19007,3.730766
19008,3.3438215
19009,4.4482174
19010,7.4252906
19011,5.70813
19012,9.689645
19013,6.701241
19014,8.350162
19015,2.6271274
19016,2.2698722
19017,3.9335394
19018,7.351982
19019,7.7322555
19020,6.346133
19021,5.9472876
19022,5.532908
19023,3.2359006
19024,8.061912
19025,6.9959064
19026,6.440242
19027,5.3445625
19028,8.746009
19029,1.9699883
19030,6.145381
19031,5.339208
19032,4.1099186
19033,6.166554
19034,6.513753
19035,6.8047943
19036,7.500142
19037,3.9585721
19038,6.735106
19039,6.225389
19040,4.7313657
19041,4.583663
19042,7.055702
19043,5.7605906
19044,4.4761896
19045,4.69328
19046,5.478212
19047,5.9817376
19048,7.2993817
19049,6.733755
19050,4.6950645
19051,4.690869
19052,5.6687894
19053,5.5543027
19054,6.7200665
19055,6.9079013
19056,8.249031
19057,4.959212
19058,5.9169073
19059,7.797872
19060,2.749376
19061,6.985031
19062,6.5254855
19063,7.3053575
19064,10.164208
19065,1.0223761
19066,3.8247883
19067,8.2540245
19068,7.868014
19069,6.877466
19070,5.774529
19071,5.659145
19072,9.670719
19073,6.947312
19074,7.3568597
19075,5.205625
19076,5.470797
19077,5.497223
19078,5.769551
19079,6.7171664
19080,5.9999948
19081,4.1745014
19082,4.430629
19083,7.260066
19084,5.618735
19085,3.3183138
19086,8.489128
19087,6.4309263
19088,2.6293623
19089,1.5948484
19090,7.665871
19091,7.96354
19092,7.6651196
19093,1.7905288
19094,2.0193899
19095,7.440998
19096,3.8003483
19097,5.4804115
19098,7.445666
19099,3.149028
19100,3.0959337
19101,6.853316
19102,5.5412703
19103,5.910342
19104,8.938525
19105,6.0128107
19106,3.9763944
19107,7.2189674
19108,6.537682
19109,5.6183386
19110,1.4624361
19111,7.2084126
19112,5.1431017
19113,2.9025338
19114,6.921718
19115,7.4687686
19116,7.261338
19117,8.516112
19118,5.0190167
19119,9.065281
19120,7.5879054
19121,9.064765
19122,6.6919456
19123,4.91559
19124,8.943185
19125,4.797905
19126,5.4550977
19127,6.7964735
19128,3.5190997
19129,5.465976
19130,7.3207355
19131,6.593316
19132,6.0101604
19133,7.863663
19134,3.6608887
19135,9.0231495
19136,4.1722713
19137,7.6809177
19138,8.290379
19139,6.1768546
19140,5.6407332
19141,9.495772
19142,5.279767
19143,8.6947975
19144,2.9026737
19145,4.6351233
19146,2.5301275
19147,6.973587
19148,8.197332
19149,4.7054806
19150,6.5963225
19151,8.763995
19152,7.1112194
19153,4.805687
19154,7.376682
19155,3.782993
19156,5.4337935
19157,8.022369
19158,6.7303042
19159,3.4855046
19160,8.578704
19161,4.0429816
19162,9.438326
19163,4.7220535
19164,5.165717
19165,6.7332063
19166,3.5110478
19167,6.299316
19168,8.507438
19169,8.031104
19170,6.4760675
19171,6.65921
19172,8.548605
19173,3.9304788
19174,7.6331196
19175,9.528711
19176,6.640656
19177,5.516061
19178,4.4948
19179,6.097551
19180,6.9344473
19181,4.404835
19182,8.948362
19183,8.648159
19184,5.0956025
19185,1.6082748
19186,7.835166
19187,7.7875633
19188,4.0169716
19189,2.9870682
19190,7.638374
19191,5.9960904
19192,6.9437866
19193,7.89312
19194,1.5104661
19195,4.0732627
19196,5.3568006
19197,6.510217
19198,9.012091
19199,4.9093723
19200,4.1916695
19201,6.6244183
19202,3.4669116
19203,5.0694795
19204,8.655085
19205,6.8855567
19206,6.2323346
19207,6.889601
19208,3.8557916
19209,6.1419525
19210,6.952657
19211,6.0578637
19212,4.7200894
19213,7.6881924
19214,6.531998
19215,3.4149563
19216,6.609758
19217,7.9018464
19218,4.3262157
19219,9.478243
19220,6.774565
19221,2.579289
19222,8.066299
19223,5.5897427
19224,4.936363
19225,7.127821
19226,2.6545942
19227,5.4930425
19228,3.1470675
19229,3.896514
19230,3.9835644
19231,7.5118895
19232,6.793953
19233,7.068767
19234,8.881673
19235,7.479371
19236,4.8672705
19237,3.140682
19238,5.09371
19239,3.9699836
19240,6.261336
19241,5.2751055
19242,2.3737528
19243,7.7538557
19244,7.8235154
19245,5.4615536
19246,6.328948
19247,6.7762995
19248,7.0324497
19249,8.65333
19250,5.781611
19251,6.6789236
19252,3.493774
19253,6.19864
19254,6.7254467
19255,6.2691383
19256,6.360247
19257,7.7188334
19258,3.0949285
19259,4.8125386
19260,6.999619
19261,2.1890724
19262,7.138567
19263,8.543533
19264,2.714417
19265,1.7465578
19266,7.432115
19267,8.025518
19268,5.845445
19269,4.7026772
19270,4.197368
19271,3.040819
19272,5.7013702
19273,8.222666
19274,2.823034
19275,5.8859444
19276,6.376622
19277,7.6680994
19278,5.5640635
19279,5.5913897
19280,3.938536
19281,2.1153502
19282,7.5204034
19283,5.345074
19284,2.1236532
19285,3.3356662
19286,3.678926
19287,5.4736814
19288,6.339973
19289,2.4471593
19290,5.299241
19291,7.1672707
19292,5.5552115
19293,5.467806
19294,8.775061
19295,4.9797583
19296,4.956195
19297,4.7964697
19298,6.6932726
19299,6.258006
19300,5.9718704
19301,7.255731
19302,4.736828
19303,6.9569387
19304,3.2108357
19305,4.6098404
19306,2.2525039
19307,4.7759814
19308,7.69652
19309,1.6232681
19310,6.588684
19311,5.819719
19312,3.8260121
19313,7.356115
19314,6.89222
19315,3.1493576
19316,6.059262
19317,6.1606445
19318,2.4284205
19319,4.4554176
19320,4.42191
19321,7.642415
19322,2.8555129
19323,5.31715
19324,6.6069813
19325,6.229568
19326,5.549314
19327,7.709519
19328,4.9654565
19329,5.3986816
19330,7.152383
19331,4.5426416
19332,7.1601377
19333,7.6302834
19334,7.8688188
19335,6.9807973
19336,7.4699445
19337,6.6322093
19338,4.9985294
19339,8.235283
19340,5.7022586
19341,3.9903343
19342,3.845051
19343,5.6094413
19344,6.515916
19345,2.758528
19346,5.631422
19347,4.7870092
19348,2.6426342
19349,6.424912
19350,5.669735
19351,3.3368514
19352,9.00922
19353,2.0661705
19354,6.587417
19355,6.7064734
19356,8.014379
19357,7.6384068
19358,6.905545
19359,7.0419364
19360,7.833557
19361,6.4824257
19362,3.8768523
19363,6.1826468
19364,5.9604154
19365,6.895894
19366,4.814053
19367,7.917494
19368,7.542958
19369,8.799106
19370,5.1792345
19371,5.8501143
19372,5.9696617
19373,7.188851
19374,7.7836046
19375,6.3459177
19376,4.850994
19377,4.0669136
19378,6.955427
19379,5.8381386
19380,6.475478
19381,8.501538
19382,7.920849
19383,7.041297
19384,6.121661
19385,2.7285151
19386,5.956241
19387,9.280833
19388,5.826245
19389,8.359097
19390,4.977541
19391,6.5653486
19392,3.4414327
19393,4.154583
19394,7.1332736
19395,4.687237
19396,1.0140818
19397,4.0723743
19398,7.688917
19399,4.423961
19400,5.225769
19401,6.332823
19402,8.534975
19403,5.1082187
19404,8.199749
19405,4.1451545
19406,4.74393
19407,6.661887
19408,2.3506322
19409,6.9673157
19410,6.1160583
19411,7.4156685
19412,6.315764
19413,7.6836495
19414,3.3811028
19415,7.6098156
19416,6.0695434
19417,5.111659
19418,2.302152
19419,7.522806
19420,6.214474
19421,5.361858
19422,4.513439
19423,7.415572
19424,8.59833
19425,6.786779
19426,6.8593493
19427,6.2844143
19428,6.3917704
19429,6.8636236
19430,5.7789373
19431,5.819884
19432,5.7913656
19433,4.843457
19434,8.636852
19435,5.3886404
19436,7.590987
19437,5.3985004
19438,2.6900024
19439,4.4508023
19440,5.9233713
19441,6.154492
19442,8.372311
19443,5.713794
19444,6.902756
